Latitude,Longitude,Street,Incident_Count,Injured,Killed,Congestion_Index,Last_Incident_Date
40.626713,-73.97659,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.745922,-73.9864,W 30 ST,1,0,0,0.21,2026-03-21T00:00:00.000
40.661713,-73.90382,CHRISTOPHER AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.80608,-73.96531,BROADWAY,1,0,0,0.21,2026-03-26T00:00:00.000
40.776554,-73.91153,Unknown,1,0,0,0.21,2026-04-02T00:00:00.000
40.749104,-73.98408,5 AVE,1,0,0,0.21,2026-03-28T00:00:00.000
40.735325,-73.86516,JUNCTION BLVD,1,0,0,0.21,2026-04-01T00:00:00.000
40.621845,-74.04143,BELT PARKWAY,1,0,0,0.21,2026-03-25T00:00:00.000
40.66803,-73.98395,6 AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.719864,-73.94486,BROOKLYN QUEENS EXPRESSWAY,1,0,0,0.21,2026-04-07T00:00:00.000
40.75587,-73.998215,W 36 ST,1,0,0,0.21,2026-04-10T00:00:00.000
40.593903,-74.18693,VICTORY BLVD,1,0,0,0.21,2026-04-04T00:00:00.000
40.7388,-73.98761,Unknown,1,0,0,0.21,2026-03-24T00:00:00.000
40.701317,-74.01182,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.75677,-73.97079,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.816025,-73.93946,W 138 ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.88465,-73.826614,CONNER ST,1,0,0,0.21,2026-03-22T00:00:00.000
40.680313,-73.84202,ROCKAWAY BLVD,1,0,0,0.21,2026-03-29T00:00:00.000
40.86528,-73.83121,NEW ENGLAND THRUWAY,1,0,0,0.21,2026-04-06T00:00:00.000
40.760586,-73.98952,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.67886,-73.851265,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.7318,-73.71708,86 AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.73749,-73.93508,BORDEN AVENUE,1,0,0,0.21,2026-04-10T00:00:00.000
40.705555,-73.73366,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.702168,-73.79239,LIBERTY AVE,1,0,0,0.21,2026-04-01T00:00:00.000
40.669674,-73.90667,Unknown,1,0,0,0.21,2026-04-03T00:00:00.000
40.53943,-74.241684,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.68636,-73.971275,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.6806,-73.9094,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.589565,-73.9398,NOSTRAND AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.61583,-73.957695,E 17 ST,1,0,0,0.21,2026-03-28T00:00:00.000
40.63757,-74.014565,6 AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.744186,-73.99187,W 25 ST,1,0,0,0.21,2026-04-14T00:00:00.000
40.584755,-73.94712,BELT PARKWAY,1,0,0,0.21,2026-04-08T00:00:00.000
40.77171,-73.92832,Unknown,1,0,0,0.21,2026-04-13T00:00:00.000
40.70797,-73.78059,Unknown,1,0,0,0.21,2026-04-07T00:00:00.000
40.81236,-73.89981,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.768127,-73.87624,94 ST,1,0,0,0.21,2026-04-12T00:00:00.000
40.637833,-74.07994,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.6903,-73.95896,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.865177,-73.84168,ALLERTON AVE,1,0,0,0.21,2026-04-01T00:00:00.000
40.901886,-73.841,Unknown,1,0,0,0.21,2026-03-30T00:00:00.000
40.625454,-74.012825,10 AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.759983,-73.964806,2 AVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.609497,-74.150185,STATEN ISLAND EXPY,1,0,0,0.21,2026-04-04T00:00:00.000
40.845642,-73.897705,E 176 ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.610447,-73.98496,W 11 ST,1,0,0,0.21,2026-03-31T00:00:00.000
40.818604,-73.84717,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.63018,-73.965004,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.673103,-73.927925,ROCHESTER AVE,1,0,0,0.21,2026-03-30T00:00:00.000
40.779617,-73.821846,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.85676,-73.86286,PELHAM PKWY S,1,0,0,0.21,2026-04-03T00:00:00.000
40.73828,-73.80296,LONG ISLAND EXPRESSWAY,1,0,0,0.21,2026-03-23T00:00:00.000
40.81202,-73.83855,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.678574,-73.92073,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.778618,-73.83886,23 AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.666073,-73.84158,CROSS BAY BOULEVARD,1,0,0,0.21,2026-04-05T00:00:00.000
40.680473,-73.97815,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.670956,-73.911064,ROCKAWAY AVE,1,0,0,0.21,2026-03-31T00:00:00.000
40.723324,-73.99315,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.753326,-73.871796,35 AVE,1,0,0,0.21,2026-04-13T00:00:00.000
40.749115,-73.87109,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.679016,-73.75867,180 ST,1,0,0,0.21,2026-03-27T00:00:00.000
40.830948,-73.88026,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.733376,-73.86665,LONG ISLAND EXPRESSWAY,1,0,0,0.21,2026-03-23T00:00:00.000
40.595802,-73.77281,BEACH CHANNEL DR,1,0,0,0.21,2026-03-26T00:00:00.000
40.71543,-73.953865,HAVEMEYER ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.881157,-73.90249,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.599815,-73.93293,GERRITSEN AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.636948,-73.98448,Unknown,1,0,0,0.21,2026-04-07T00:00:00.000
40.65723,-74.00478,GOWANUS EXPY (BQE),1,0,0,0.21,2026-04-04T00:00:00.000
40.6917,-73.75792,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.700302,-73.743225,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.63855,-74.00618,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.76789,-73.92352,30 AVE,1,0,0,0.21,2026-03-24T00:00:00.000
40.871193,-73.891396,Unknown,1,0,0,0.21,2026-03-23T00:00:00.000
40.703857,-73.9185,WYCKOFF AVE,1,0,0,0.21,2026-04-01T00:00:00.000
40.703037,-73.905396,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.719803,-73.86446,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.636932,-73.91108,FLATLANDS AVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.674503,-73.83772,HAWTREE ST,1,0,0,0.21,2026-04-11T00:00:00.000
40.752514,-73.86726,37 AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.67828,-73.95885,CLASSON AVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.747314,-73.86935,41 AVE,1,0,0,0.21,2026-04-04T00:00:00.000
40.76844,-73.91995,31 ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.65378,-73.73107,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.75933,-73.825966,UNION ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.69205,-73.986404,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.853817,-73.9085,W BURNSIDE AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.78994,-73.980354,RIVERSIDE DR,1,0,0,0.21,2026-03-21T00:00:00.000
40.827904,-73.91217,EAST 165 STREET,1,0,0,0.21,2026-04-02T00:00:00.000
40.600704,-74.177376,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.714325,-73.80742,PARSONS BLVD,1,0,0,0.21,2026-04-08T00:00:00.000
40.869167,-73.82832,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.693897,-73.98921,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.825912,-73.83647,HUTCHINSON RIVER PARKWAY,1,0,0,0.21,2026-04-09T00:00:00.000
40.72416,-73.988754,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.757477,-73.88272,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.585274,-73.95691,HOMECREST AVENUE,1,0,0,0.21,2026-03-27T00:00:00.000
40.638157,-73.891754,AVENUE M,1,0,0,0.21,2026-03-30T00:00:00.000
40.65721,-73.95893,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.729465,-73.872505,60 DR,1,0,0,0.21,2026-03-23T00:00:00.000
40.73927,-73.995445,W 17 ST,1,0,0,0.21,2026-04-11T00:00:00.000
40.684185,-73.844666,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.829586,-73.93211,MAJOR DEEGAN EXPRESSWAY RAMP,1,0,0,0.21,2026-04-07T00:00:00.000
40.67747,-73.8667,GLENMORE AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.658863,-73.9231,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.854923,-73.82636,BRUCKNER EXPRESSWAY,1,0,0,0.21,2026-04-02T00:00:00.000
40.76428,-73.973015,5 AVE,1,0,0,0.21,2026-04-08T00:00:00.000
40.741432,-73.856346,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.827923,-73.93483,HARLEM RIVER DRIVE,1,0,0,0.21,2026-03-26T00:00:00.000
40.689358,-73.75367,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.71184,-73.90559,FOREST AVE,1,0,0,0.21,2026-04-01T00:00:00.000
40.7405,-73.94252,50 AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.883595,-73.89196,Unknown,1,0,0,0.21,2026-04-02T00:00:00.000
40.71808,-73.94781,BROOKLYN QUEENS EXPRESSWAY,1,0,0,0.21,2026-03-31T00:00:00.000
40.611954,-73.96816,OCEAN PKWY,1,0,0,0.21,2026-03-24T00:00:00.000
40.819878,-73.857765,SEWARD AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.709198,-73.991776,MANHATTAN BR LOWER,1,0,0,0.21,2026-03-22T00:00:00.000
40.881664,-73.862434,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.851665,-73.89174,QUARRY RD,1,0,0,0.21,2026-04-07T00:00:00.000
40.867016,-73.92311,BROADWAY,1,0,0,0.21,2026-04-07T00:00:00.000
40.826153,-73.92026,E 161 ST,1,0,0,0.21,2026-04-07T00:00:00.000
40.68876,-73.98084,NEVINS ST,1,0,0,0.21,2026-03-31T00:00:00.000
40.7047,-73.868614,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.65431,-74.00442,36 ST,1,0,0,0.21,2026-04-05T00:00:00.000
40.703735,-73.95322,Unknown,1,0,0,0.21,2026-03-30T00:00:00.000
40.830414,-73.897964,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.57754,-73.99788,NEPTUNE AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.70909,-74.00551,GOLD ST,1,0,0,0.21,2026-03-25T00:00:00.000
40.874687,-73.8865,E 204 ST,1,0,0,0.21,2026-03-30T00:00:00.000
40.838017,-73.90451,E 171 ST,1,0,0,0.21,2026-04-03T00:00:00.000
40.762646,-73.72652,57 AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.73656,-73.98901,PARK AVE S,1,0,0,0.21,2026-03-21T00:00:00.000
40.63471,-74.15057,Unknown,1,0,0,0.21,2026-04-07T00:00:00.000
40.88271,-73.92023,KAPPOCK ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.63823,-73.89599,AVENUE L,1,0,0,0.21,2026-04-14T00:00:00.000
40.82233,-73.94111,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.83425,-73.86488,CROSS BRONX EXPY,1,0,0,0.21,2026-04-13T00:00:00.000
40.67665,-73.78065,128 AVE,1,0,0,0.21,2026-04-11T00:00:00.000
40.710537,-73.83766,JACKIE ROBINSON PKWY,1,0,0,0.21,2026-04-14T00:00:00.000
40.84802,-73.8892,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.66626,-73.99596,GOWANUS EXPY (BQE),1,0,0,0.21,2026-03-31T00:00:00.000
40.61723,-74.01868,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.81442,-73.95694,Unknown,1,0,0,0.21,2026-04-13T00:00:00.000
40.701637,-73.94227,GRAHAM AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.666187,-73.92998,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.63141,-73.88584,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.764843,-73.98053,W 56 ST,1,0,0,0.21,2026-04-02T00:00:00.000
40.666603,-73.95654,BEDFORD AVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.700665,-74.01542,BROOKLYN BATTERY TUNNEL,1,0,0,0.21,2026-03-21T00:00:00.000
40.842766,-73.84593,E TREMONT AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.7092,-73.9919,MANHATTAN BR UPPER,1,0,0,0.21,2026-04-02T00:00:00.000
40.788986,-73.812775,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.730118,-73.86231,63 RD,1,0,0,0.21,2026-03-28T00:00:00.000
40.57827,-73.95781,BRIGHTON BEACH AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.771782,-73.78231,32 AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.713696,-74.00122,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.671623,-73.96257,EASTERN PKWY,1,0,0,0.21,2026-03-29T00:00:00.000
40.74749,-73.88816,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.708717,-73.96418,S 9 ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.644596,-73.994125,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.69539,-73.89889,CYPRESS AVE,1,0,0,0.21,2026-04-08T00:00:00.000
40.699245,-73.82241,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.665176,-73.78048,145 AVE,1,0,0,0.21,2026-03-26T00:00:00.000
40.704624,-73.93502,WHITE ST,1,0,0,0.21,2026-04-12T00:00:00.000
40.673965,-73.76361,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.68815,-73.84883,WOODHAVEN BLVD,1,0,0,0.21,2026-04-09T00:00:00.000
40.81796,-73.96036,12 AVE,1,0,0,0.21,2026-04-02T00:00:00.000
40.676025,-73.809044,130 ST,1,0,0,0.21,2026-04-02T00:00:00.000
40.811577,-73.92497,Unknown,1,0,0,0.21,2026-03-24T00:00:00.000
40.88031,-73.91854,HENRY HUDSON PARKWAY,1,0,0,0.21,2026-03-24T00:00:00.000
40.789463,-73.78604,CROSS ISLAND PARKWAY,1,0,0,0.21,2026-04-08T00:00:00.000
40.719208,-73.79073,GRAND CENTRAL PARKWAY ET 17 WB,1,0,0,0.21,2026-03-26T00:00:00.000
40.893166,-73.85242,BUSSING AVE,1,0,0,0.21,2026-04-13T00:00:00.000
40.75957,-73.83014,ROOSEVELT AVE,1,0,0,0.21,2026-03-22T00:00:00.000
40.71952,-73.85316,EXETER ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.711845,-73.85976,WOODHAVEN BLVD,1,0,0,0.21,2026-04-08T00:00:00.000
40.8687,-73.8723,BRONX RIVER PKWY,1,0,0,0.21,2026-04-09T00:00:00.000
40.56257,-74.18279,CHATHAM ST,1,0,0,0.21,2026-04-08T00:00:00.000
40.57047,-74.11851,8 ST,1,0,0,0.21,2026-04-08T00:00:00.000
40.862736,-73.90332,W FORDHAM RD,1,0,0,0.21,2026-04-08T00:00:00.000
40.659477,-73.908134,ROCKAWAY AVE,1,0,0,0.21,2026-04-10T00:00:00.000
40.607258,-74.00264,18 AVE,1,0,0,0.21,2026-03-24T00:00:00.000
40.668774,-73.94896,Unknown,1,0,0,0.21,2026-03-23T00:00:00.000
40.74641,-73.95031,11 ST,1,0,0,0.21,2026-03-28T00:00:00.000
40.676174,-73.791565,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.725723,-73.759384,GRAND CENTRAL PKWY,1,0,0,0.21,2026-03-31T00:00:00.000
40.862816,-73.90755,LORING PL N,1,0,0,0.21,2026-04-08T00:00:00.000
40.703957,-73.73422,113 AVE,1,0,0,0.21,2026-03-28T00:00:00.000
40.74529,-73.98873,BROADWAY,1,0,0,0.21,2026-03-27T00:00:00.000
40.71734,-73.81952,141 STREET,1,0,0,0.21,2026-03-25T00:00:00.000
40.677864,-73.99807,COURT ST,1,0,0,0.21,2026-04-03T00:00:00.000
40.685574,-73.93276,Unknown,1,0,0,0.21,2026-04-11T00:00:00.000
40.701946,-73.91196,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.747276,-73.98962,W 30 ST,1,0,0,0.21,2026-04-06T00:00:00.000
40.752487,-73.7216,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.87167,-73.8978,W 197 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.58373,-73.893715,FLATBUSH AVE,1,0,0,0.21,2026-04-06T00:00:00.000
40.7179,-73.83202,GRAND CENTRAL PKWY,1,0,0,0.21,2026-03-21T00:00:00.000
40.63973,-73.99517,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.763977,-73.776215,39 AVE,1,0,0,0.21,2026-03-24T00:00:00.000
40.644478,-74.00021,44 ST,1,0,0,0.21,2026-04-12T00:00:00.000
40.862614,-73.9286,SICKLES ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.838295,-73.88623,HOE AVE,1,0,0,0.21,2026-04-14T00:00:00.000
40.636967,-73.9805,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.630646,-74.16346,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.75108,-73.986855,W 36 ST,1,0,0,0.21,2026-03-22T00:00:00.000
40.672314,-73.89303,PITKIN AVE,1,0,0,0.21,2026-04-10T00:00:00.000
40.798656,-73.96148,W 106 ST,1,0,0,0.21,2026-04-09T00:00:00.000
40.572876,-73.9949,W 29 ST,1,0,0,0.21,2026-04-03T00:00:00.000
40.608784,-73.75146,Unknown,1,0,0,0.21,2026-03-21T00:00:00.000
40.58794,-73.974335,SHELL RD,1,0,0,0.21,2026-04-09T00:00:00.000
40.742435,-73.95436,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.62911,-73.989876,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.608253,-73.897835,BELT PARKWAY,1,0,0,0.21,2026-04-12T00:00:00.000
40.6728,-73.965706,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.743164,-73.77733,LONG ISLAND EXPRESSWAY,1,0,0,0.21,2026-03-23T00:00:00.000
40.688744,-73.96359,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.82174,-73.89894,E 163 ST,1,0,0,0.21,2026-03-23T00:00:00.000
40.68098,-73.91138,ROCKAWAY AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.607685,-74.13892,STATEN ISLAND EXPRESSWAY,1,0,0,0.21,2026-03-29T00:00:00.000
40.6877,-73.91094,COVERT ST,1,0,0,0.21,2026-04-04T00:00:00.000
40.609375,-74.08963,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.567627,-74.11261,HYLAN BLVD,1,0,0,0.21,2026-03-28T00:00:00.000
40.733387,-73.986885,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.700645,-73.7891,Unknown,1,0,0,0.21,2026-04-13T00:00:00.000
40.83986,-73.88814,WATERLOO PL,1,0,0,0.21,2026-04-09T00:00:00.000
40.749424,-73.94054,27 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.769646,-73.91425,GRAND CENTRAL PKWY,1,0,0,0.21,2026-04-12T00:00:00.000
40.62969,-73.96916,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.578236,-73.99156,NEPTUNE AVE,1,0,0,0.21,2026-04-09T00:00:00.000
40.697197,-73.727516,CROSS ISLAND PKWY,1,0,0,0.21,2026-04-07T00:00:00.000
40.610317,-74.087944,RHINE AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.66503,-73.81863,BELT PARKWAY,1,0,0,0.21,2026-04-05T00:00:00.000
40.855755,-73.90692,Unknown,1,0,0,0.21,2026-03-30T00:00:00.000
40.810677,-73.95194,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.752037,-73.94272,QUEENS PLZ N,1,0,0,0.21,2026-04-05T00:00:00.000
40.6691,-73.93665,EASTERN PKWY,1,0,0,0.21,2026-04-14T00:00:00.000
40.78169,-73.94896,2 AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.530785,-74.23095,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.896496,-73.84599,EDSON AVE,1,0,0,0.21,2026-04-09T00:00:00.000
40.746513,-73.98944,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.63408,-73.99507,NEW UTRECHT AVE,1,0,0,0.21,2026-03-25T00:00:00.000
40.897938,-73.85705,E 237 ST,1,0,0,0.21,2026-03-25T00:00:00.000
40.639202,-73.8864,Unknown,1,0,0,0.21,2026-03-25T00:00:00.000
40.638626,-73.91018,Unknown,1,0,0,0.21,2026-04-09T00:00:00.000
40.81609,-73.81846,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.761993,-73.758484,NORTHERN BLVD,1,0,0,0.21,2026-03-30T00:00:00.000
40.54711,-74.19864,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.65887,-73.94974,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.88439,-73.87996,JEROME AVE,1,0,0,0.21,2026-03-23T00:00:00.000
40.757824,-73.98221,Unknown,1,0,0,0.21,2026-04-02T00:00:00.000
40.616364,-74.15675,RICHMOND AVE,1,0,0,0.21,2026-04-13T00:00:00.000
40.76458,-73.813034,Unknown,1,0,0,0.21,2026-04-06T00:00:00.000
40.723747,-74.00612,VARICK ST,1,0,0,0.21,2026-04-06T00:00:00.000
40.647766,-73.95815,ALBEMARLE RD,1,0,0,0.21,2026-04-11T00:00:00.000
40.640858,-73.94803,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.824066,-73.90871,E 163 ST,1,0,0,0.21,2026-04-13T00:00:00.000
40.76844,-73.98905,W 56 ST,1,0,0,0.21,2026-03-25T00:00:00.000
40.86346,-73.89127,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.61924,-73.9422,Unknown,1,0,0,0.21,2026-04-10T00:00:00.000
40.696873,-73.79248,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.827877,-73.93824,W 153 ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.7839,-73.97406,W 82 ST,1,0,0,0.21,2026-03-28T00:00:00.000
40.70119,-73.807884,SUTPHIN BLVD,1,0,0,0.21,2026-03-21T00:00:00.000
40.860096,-73.9071,Unknown,1,0,0,0.21,2026-03-22T00:00:00.000
40.87757,-73.85643,E 214 ST,1,0,0,0.21,2026-04-06T00:00:00.000
40.841053,-73.94468,RIVERSIDE DR,1,0,0,0.21,2026-04-05T00:00:00.000
40.787624,-73.8173,Unknown,1,0,0,0.21,2026-03-26T00:00:00.000
40.88793,-73.90938,OXFORD AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.612286,-74.01097,86 ST,1,0,0,0.21,2026-04-04T00:00:00.000
40.631924,-74.016495,BROOKLYN QUEENS EXPRESSWAY,1,0,0,0.21,2026-03-28T00:00:00.000
40.701008,-73.82595,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.740704,-73.93152,48 AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.70767,-73.961426,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.830738,-73.91049,E 167 ST,1,0,0,0.21,2026-04-01T00:00:00.000
40.863182,-73.86548,HOLLAND AVE,1,0,0,0.21,2026-03-23T00:00:00.000
40.719864,-73.74381,93 AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.74494,-73.88734,78 ST,1,0,0,0.21,2026-03-26T00:00:00.000
40.752506,-73.867714,Unknown,1,0,0,0.21,2026-04-03T00:00:00.000
40.713486,-73.96586,Unknown,1,0,0,0.21,2026-04-01T00:00:00.000
40.68048,-73.9512,FULTON ST,1,0,0,0.21,2026-03-29T00:00:00.000
40.686825,-73.85069,Unknown,1,0,0,0.21,2026-03-27T00:00:00.000
40.861164,-73.85757,WARING AVE,1,0,0,0.21,2026-04-12T00:00:00.000
40.843258,-73.846306,Unknown,1,0,0,0.21,2026-03-31T00:00:00.000
40.798077,-73.940704,Unknown,1,0,0,0.21,2026-04-02T00:00:00.000
40.596996,-74.162605,Unknown,1,0,0,0.21,2026-04-08T00:00:00.000
40.720222,-73.79004,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.62991,-74.11,FOREST AVE,1,0,0,0.21,2026-03-21T00:00:00.000
40.63061,-74.0396,SHORE RD,1,0,0,0.21,2026-03-31T00:00:00.000
40.63783,-74.16835,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.70885,-74.000626,FDR DRIVE RAMP,1,0,0,0.21,2026-04-13T00:00:00.000
40.660194,-73.840416,Unknown,1,0,0,0.21,2026-04-05T00:00:00.000
40.677803,-73.97206,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.600033,-73.75209,Unknown,1,0,0,0.21,2026-04-07T00:00:00.000
40.67147,-73.94959,Unknown,1,0,0,0.21,2026-04-12T00:00:00.000
40.590908,-74.15853,MERRYMOUNT ST,1,0,0,0.21,2026-03-24T00:00:00.000
40.71731,-73.849266,70 AVE,1,0,0,0.21,2026-03-28T00:00:00.000
40.703438,-73.96034,WILLIAMSBURG ST W,1,0,0,0.21,2026-03-26T00:00:00.000
40.821823,-73.94562,Unknown,1,0,0,0.21,2026-04-03T00:00:00.000
40.680515,-73.87144,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.626217,-74.15782,FOREST AVE,1,0,0,0.21,2026-03-29T00:00:00.000
40.681778,-73.98421,Unknown,1,0,0,0.21,2026-03-28T00:00:00.000
40.702927,-73.88346,Unknown,1,0,0,0.21,2026-04-14T00:00:00.000
40.707718,-73.788216,Unknown,1,0,0,0.21,2026-03-29T00:00:00.000
40.828762,-73.841225,BRUCKNER EXPY,1,0,0,0.21,2026-03-27T00:00:00.000
40.625065,-74.13581,BARRETT AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.63393,-73.94878,FLATBUSH AVE,1,0,0,0.21,2026-03-27T00:00:00.000
40.681118,-73.964424,WASHINGTON AVE,1,0,0,0.21,2026-03-22T00:00:00.000
40.7691,-73.98141,Unknown,1,0,0,0.21,2026-03-24T00:00:00.000
40.743973,-73.88509,BROADWAY,1,0,0,0.21,2026-03-23T00:00:00.000
40.69423,-73.80687,LIBERTY AVE,1,0,0,0.21,2026-04-07T00:00:00.000
40.841076,-73.939766,BROADWAY,1,0,0,0.21,2026-04-01T00:00:00.000
40.750706,-73.82321,45 AVE,1,0,0,0.21,2026-03-30T00:00:00.000
40.87134,-73.84792,E GUN HILL RD,1,0,0,0.21,2026-04-05T00:00:00.000
40.730938,-73.98199,Unknown,1,0,0,0.21,2026-04-04T00:00:00.000
40.82482,-73.86865,BRUCKNER EXPRESSWAY,1,0,0,0.21,2026-04-03T00:00:00.000
