Latitude,Longitude,Street,Hour,Incident_Count,Total_Injured
40.697060,-73.919320,WILSON AVE,0,1,0
40.762917,-73.919266,Unknown,0,1,0
40.825030,-73.951800,Unknown,0,1,0
40.840023,-73.837296,ERICSON PL,0,1,0
40.703735,-73.953220,Unknown,0,1,0
40.735928,-73.723145,CROSS ISLAND PARKWAY,0,1,0
40.708427,-73.957900,BROADWAY,0,1,0
40.663643,-73.873940,STANLEY AVE,0,1,0
40.621845,-74.041430,BELT PARKWAY,0,1,0
40.715176,-73.951965,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.753273,-73.850160,ROOSEVELT AVE,0,1,0
40.764256,-73.749100,Unknown,0,1,0
40.573265,-74.090400,BADEN PL,0,1,0
40.678345,-73.985430,UNION ST,0,1,0
40.748158,-73.970320,E 41 ST,0,2,0
40.626217,-74.157820,FOREST AVE,0,1,0
40.737194,-73.906190,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.697433,-73.931220,MYRTLE AVE,0,1,0
40.762966,-73.973970,W 57 ST,0,2,0
40.693650,-73.983320,FLATBUSH AVENUE EXT,0,1,0
40.638077,-74.166310,Unknown,0,1,0
40.818800,-73.956020,W 133 ST,0,1,0
40.525030,-74.239265,S BRIDGE ST,0,1,0
40.783733,-73.847770,Unknown,0,1,0
40.833546,-73.896300,BOSTON RD,0,1,0
40.612816,-73.956270,Unknown,0,1,0
40.721450,-73.997400,CLEVELAND PL,0,1,0
40.689470,-73.969110,DEKALB AVE,0,1,0
40.579193,-73.954346,OCEAN VIEW AVE,0,1,0
40.762825,-73.933980,21 ST,0,1,0
40.897682,-73.840020,Unknown,0,1,0
40.852013,-73.941666,HENRY HUDSON PARKWAY RAMP,0,1,0
40.685463,-73.726990,238 ST,0,1,0
40.820900,-73.816900,THROGS NECK EXPY,0,1,0
40.639305,-73.958970,DITMAS AVE,0,1,0
40.852272,-73.839370,Unknown,0,2,0
40.620914,-73.926890,Unknown,0,1,0
40.715595,-73.759550,Unknown,0,1,0
40.587772,-73.961845,Unknown,0,1,0
40.709904,-73.786730,175 ST,0,1,0
40.654156,-73.955930,Unknown,0,1,0
40.852380,-73.931496,W 186 ST,0,1,0
40.741320,-73.784780,LONG ISLAND EXPRESSWAY,0,1,0
40.903480,-73.850340,E 241 ST,0,1,0
40.759350,-73.919800,BROADWAY,0,1,0
40.743084,-73.935790,31 ST,0,1,0
40.836643,-73.833810,WATERBURY AVE,0,1,0
40.834500,-73.917080,Unknown,0,1,0
40.742912,-73.992805,AVENUE OF THE AMERICAS,0,1,0
40.662373,-74.000946,Unknown,0,1,0
40.690586,-73.936730,Unknown,0,1,0
40.672077,-73.911340,E NEW YORK AVE,0,1,0
40.687042,-73.726400,CROSS ISLAND PKWY,0,1,0
40.871460,-73.830536,ALCOTT PL,0,1,0
40.567290,-74.138900,CLARKE AVE,0,1,0
40.733460,-73.807590,Unknown,0,1,0
40.671340,-73.881940,LINWOOD ST,0,1,0
40.586117,-73.936040,BELT PARKWAY,0,1,0
40.705055,-73.823520,Unknown,0,1,0
40.739260,-73.871280,Unknown,0,1,0
40.648026,-74.014084,GOWANUS EXPY (BQE),0,1,0
40.763010,-73.875320,94 ST,0,1,0
40.631400,-74.016136,BELT PARKWAY RAMP,0,1,0
40.633930,-73.948780,FLATBUSH AVE,0,1,0
40.652230,-73.922040,Unknown,0,1,0
40.687317,-74.000050,HICKS ST,0,1,0
40.813305,-73.930400,E 138 ST,0,1,0
40.722305,-73.913475,RUST ST,0,1,0
40.674230,-73.988550,Unknown,0,1,0
40.742730,-73.954110,VERNON BLVD,0,1,0
40.730465,-73.951485,MCGUINNESS BLVD,0,1,0
40.886982,-73.911820,W 236 ST,0,1,0
40.700770,-73.810180,144 PL,0,2,0
40.748028,-73.881420,Unknown,0,1,0
40.613388,-73.995990,BAY RIDGE PKWY,0,1,0
40.744700,-74.008350,11 AVE,0,1,0
40.686646,-73.979810,3 AVE,0,1,0
40.708927,-73.777320,JAMAICA AVE,0,1,0
40.780853,-73.956710,E 87 ST,0,1,0
40.756560,-73.986110,W 43 ST,0,1,0
40.626713,-73.976590,Unknown,0,1,0
40.810886,-73.881660,DRAKE ST,0,1,0
40.638466,-73.930725,Unknown,0,1,0
40.781757,-73.983060,W 75 ST,0,1,0
40.825726,-73.890210,Unknown,0,1,0
40.758460,-73.748750,CROSS ISLAND PARKWAY,0,1,0
40.572750,-73.997050,W 31 ST,0,1,0
40.732327,-73.810770,JEWEL AVE,0,1,0
40.665040,-73.762170,183 ST,0,1,0
40.816235,-73.910690,Unknown,0,1,0
40.867516,-73.835660,BRUNER AVE,0,1,0
40.828990,-73.946365,Unknown,0,1,0
40.761490,-73.862000,Unknown,0,1,0
40.613170,-73.982400,Unknown,0,1,0
40.683680,-73.975570,Unknown,0,1,0
40.717564,-73.941666,Unknown,0,1,0
40.638416,-73.951160,FOSTER AVE,0,1,0
40.703220,-73.824270,HILLSIDE AVE,0,1,0
40.584150,-73.962425,SHORE PKWY,0,1,0
40.726190,-73.870210,WOODHAVEN BLVD,0,1,0
40.632440,-74.090630,Unknown,0,1,0
40.765310,-73.991330,W 51 ST,0,1,0
40.676190,-73.775550,Unknown,0,1,0
40.902046,-73.851555,E 240 ST,0,1,0
40.638588,-73.953750,FLATBUSH AVE,0,1,0
40.669888,-73.857580,Unknown,0,1,0
40.898273,-73.850494,NEREID AVE,0,1,0
40.688840,-73.821890,103 AVE,0,1,0
40.714270,-73.974945,WILLIAMSBURG BRIDGE OUTER ROADWA,0,1,0
40.829700,-73.919310,SHERIDAN AVE,0,1,0
40.595890,-74.085880,HYLAN BLVD,0,1,0
40.718940,-73.956535,N 9 ST,0,1,0
40.873653,-73.867300,Unknown,0,1,0
40.656784,-73.913780,E 98 ST,0,1,0
40.711018,-74.010800,DEY ST,0,1,0
40.747750,-73.980850,PARK AVE,0,1,0
40.730896,-73.815270,Unknown,0,1,0
40.717340,-73.819520,141 STREET,0,1,0
40.746494,-73.972450,Unknown,0,1,0
40.734123,-73.820930,Unknown,0,1,0
40.827923,-73.934830,HARLEM RIVER DRIVE,0,1,0
40.672974,-73.967445,EASTERN PKWY,0,2,0
40.610172,-74.121450,N GANNON AVE,0,1,0
40.841076,-73.939766,BROADWAY,0,1,0
40.640854,-73.908745,Unknown,0,1,0
40.849453,-73.906000,E TREMONT AVE,0,2,0
40.757340,-73.986015,W 44 ST,0,1,0
40.696987,-73.935230,BROADWAY,0,1,0
40.597786,-73.753044,PLAINVIEW AVE,0,1,0
40.771630,-73.920380,Unknown,0,1,0
40.727207,-73.907410,BORDEN AVE,0,1,0
40.719760,-73.944760,BROOKLYN QUEENS EXPRESSWAY,0,2,0
40.757824,-73.982210,Unknown,0,1,0
40.639890,-74.021620,GOWANUS EXPY (BQE),0,1,0
40.826916,-73.872030,SOUNDVIEW AVE,0,1,0
40.847080,-73.886696,E 180 ST,0,1,0
40.670956,-73.911064,ROCKAWAY AVE,0,1,0
40.701440,-73.984764,BRIDGE ST,0,1,0
40.627464,-73.899550,SEAVIEW AVE,0,1,0
40.669712,-73.947730,EASTERN PKWY,0,1,0
40.730904,-73.989150,Unknown,0,1,0
40.665100,-73.945380,BROOKLYN AVE,0,1,0
40.628200,-73.957886,Unknown,0,1,0
40.744570,-73.731575,GRAND CENTRAL PKWY,0,1,0
40.885265,-73.899680,Unknown,0,1,0
40.726444,-73.765790,GRAND CENTRAL PKWY,0,1,0
40.831190,-73.913280,FINDLAY AVE,0,1,0
40.668125,-73.985560,Unknown,0,1,0
40.697680,-73.916370,GROVE ST,0,1,0
40.851437,-73.935080,BROADWAY,0,2,0
40.673252,-73.891560,Unknown,0,1,0
40.707306,-73.751210,FRANCIS LEWIS BLVD,0,1,0
40.676240,-73.797790,Unknown,0,1,0
40.615970,-73.975190,Unknown,0,1,0
40.752060,-74.000984,W 30 ST,0,1,0
40.742325,-73.945305,Unknown,0,1,0
40.725790,-73.791740,UTOPIA PKWY,0,1,0
40.757477,-73.882720,Unknown,0,1,0
40.778618,-73.838860,130 ST,0,1,0
40.748020,-73.767760,58 AVE,0,1,0
40.589615,-74.151510,KELLY BLVD,0,1,0
40.750336,-73.878730,88 ST,0,1,0
40.595970,-74.000010,BAY PARKWAY,0,1,0
40.592785,-74.068320,SAND LN,0,1,0
40.749790,-73.987770,AVENUE OF THE AMERICAS,0,1,0
40.748802,-73.863080,41 AVE,0,1,0
40.594190,-74.061820,DRURY AVE,0,1,0
40.650307,-73.894875,Unknown,0,1,0
40.659336,-73.927250,WINTHROP ST,0,2,0
40.841053,-73.944680,RIVERSIDE DR,0,1,0
40.608276,-73.976166,Unknown,0,1,0
40.679400,-73.924580,Unknown,0,1,0
40.839195,-73.869354,Unknown,0,1,0
40.721817,-73.794830,Unknown,0,1,0
40.573082,-74.092790,OLYMPIA BLVD,0,1,0
40.747790,-73.881325,Unknown,0,1,0
40.837257,-73.947660,Unknown,0,1,0
40.671844,-73.733060,Unknown,0,1,0
40.765230,-73.922745,30 DR,0,1,0
40.679558,-73.886190,Unknown,0,1,0
40.721523,-73.756240,Unknown,0,1,0
40.821358,-73.889110,BRUCKNER BLVD,0,1,0
40.621635,-74.009630,BAY RIDGE PKWY,0,1,0
40.813072,-73.898200,BRUCKNER BLVD,0,3,0
40.856247,-73.895580,E 183 ST,0,1,0
40.626570,-73.970924,AVENUE I,0,1,0
40.856080,-73.867455,Unknown,0,1,0
40.833233,-73.828200,BRUCKNER EXPRESSWAY,0,2,0
40.645310,-73.946075,NEW YORK AVE,0,1,0
40.663030,-73.991680,18 ST,0,1,0
40.675380,-73.908195,EASTERN PKWY,0,2,0
40.636448,-73.945120,NEW YORK AVE,0,1,0
40.845177,-73.914160,JEROME AVE,0,2,0
40.752037,-73.942720,QUEENS PLZ N,0,1,0
40.766716,-73.982880,8 AVE,0,1,0
40.830738,-73.910490,E 167 ST,0,1,0
40.700058,-73.932785,EVERGREEN AVE,0,1,0
40.695477,-73.954340,Unknown,0,1,0
40.609802,-74.141075,WOOLLEY AVE,0,1,0
40.610878,-74.002490,82 ST,0,1,0
40.792816,-73.937740,1 AVE,0,1,0
40.779762,-73.944360,E 92 ST,0,1,0
40.677803,-73.972060,Unknown,0,1,0
40.858790,-73.907360,AQUEDUCT AVE E,0,1,0
40.715430,-73.953865,HAVEMEYER ST,0,1,0
40.624657,-73.999320,65 ST,0,1,0
40.791405,-73.935690,FDR DRIVE,0,1,0
40.619160,-73.987380,Unknown,0,1,0
40.657944,-73.907740,ROCKAWAY AVE,0,1,0
40.615383,-74.016120,86 ST,0,1,0
40.858707,-73.903694,JEROME AVE,0,1,0
40.668507,-73.925606,EASTERN PKWY,0,2,0
40.780415,-73.821175,146 ST,0,1,0
40.826424,-73.888160,Unknown,0,1,0
40.795010,-73.932640,Unknown,0,1,0
40.865630,-73.928474,RIVERSIDE DR,0,1,0
40.741528,-73.881290,Unknown,0,1,0
40.876743,-73.906630,W 230 ST,0,1,0
40.735657,-73.851000,108 ST,0,1,0
40.603683,-73.955400,E 17 ST,0,1,0
40.834660,-73.940200,Unknown,0,1,0
40.679180,-73.927350,FULTON ST,0,1,0
40.637280,-74.127846,RECTOR ST,0,1,0
40.698910,-73.930770,TROUTMAN ST,0,1,0
40.717380,-73.991300,GRAND ST,0,1,0
40.643017,-73.879140,Unknown,0,1,0
40.681110,-73.893610,Unknown,0,1,0
40.689510,-73.948040,MARCY AVE,0,1,0
40.666286,-73.950836,CROWN ST,0,1,0
40.669010,-73.996780,GOWANUS EXPY (BQE),0,1,0
40.838060,-73.946640,RIVERSIDE DR,0,1,0
40.645016,-73.950870,BEVERLEY RD,0,1,0
40.729107,-74.002200,Unknown,0,1,0
40.747770,-74.000400,W 25 ST,0,1,0
40.716000,-73.807846,GRAND CENTRAL PARKWAY,0,3,0
40.657970,-73.900820,Unknown,0,1,0
40.695210,-73.807495,ALLENDALE ST,0,1,0
40.563915,-74.116360,HYLAN BLVD,0,1,0
40.733780,-73.835800,VAN WYCK EXPWY,0,1,0
40.744730,-73.933586,THOMSON AVE,0,1,0
40.754093,-73.992080,W 37 ST,0,1,0
40.840480,-73.885550,Unknown,0,1,0
40.856920,-73.843320,Unknown,0,1,0
40.871586,-73.825240,Unknown,0,1,0
40.701100,-73.841560,MYRTLE AVE,0,1,0
40.754410,-73.982666,Unknown,0,1,0
40.753242,-73.966610,E 49 ST,0,1,0
40.673996,-73.735070,MERRICK BLVD,0,2,0
40.739563,-73.898650,Unknown,0,1,0
40.733740,-73.864340,LONG ISLAND EXPRESSWAY,0,1,0
40.784245,-73.947090,E 96 ST,0,1,0
40.659653,-73.773830,FARMERS BLVD,0,1,0
40.774185,-73.812980,MURRAY ST,0,1,0
40.644142,-73.957920,FLATBUSH AVE,0,1,0
40.598450,-73.980780,AVENUE T,0,1,0
40.708496,-73.938866,MESEROLE ST,0,1,0
40.726770,-73.821000,Unknown,0,1,0
40.723350,-73.939310,MEEKER AVE,0,1,0
40.617977,-74.105540,Unknown,0,1,0
40.823666,-73.877890,BRUCKNER EXPY,0,1,0
40.709057,-74.000320,FDR DRIVE RAMP,0,1,0
40.704765,-73.919960,WYCKOFF AVE,0,1,0
40.692722,-73.726730,CROSS ISLAND PARKWAY,0,1,0
40.844013,-73.819270,Unknown,0,1,0
40.724280,-73.898440,GRAND AVE,0,1,0
40.631542,-74.148900,WALKER ST,0,1,0
40.639988,-73.948410,NEWKIRK AVE,0,1,0
40.905613,-73.897870,Unknown,0,1,0
40.657562,-73.930760,Unknown,0,1,0
40.699333,-73.954990,Unknown,0,1,0
40.757694,-74.000590,W 37 ST,0,1,0
40.708717,-73.964180,S 9 ST,0,1,0
40.700665,-74.015420,BROOKLYN BATTERY TUNNEL,0,1,0
40.728035,-74.002150,W HOUSTON ST,0,1,0
40.709236,-73.774840,Unknown,0,1,0
40.873470,-73.870160,Unknown,0,1,0
40.817387,-73.922760,E 149 ST,0,1,0
40.748512,-73.988716,W 32 ST,0,2,0
40.853245,-73.835290,HUTCHINSON RIVER PARKWAY,0,1,0
40.829098,-73.836494,BRUCKNER EXPRESSWAY,0,1,0
40.698040,-73.962840,WILLIAMSBURG ST W,0,1,0
40.863000,-73.855860,MACE AVE,0,1,0
40.873272,-73.900795,Unknown,0,1,0
40.671340,-73.899580,PITKIN AVE,0,1,0
40.617230,-74.018680,Unknown,0,1,0
40.712154,-73.748340,Unknown,0,1,0
40.802624,-73.955400,Unknown,0,1,0
40.741590,-73.852870,CORONA AVE,0,1,0
40.674150,-73.930610,UTICA AVE,0,1,0
40.693100,-73.954880,SPENCER ST,0,1,0
40.819454,-73.933770,145 ST BRIDGE,0,1,0
40.722347,-73.777275,188 STREET,0,1,0
40.620550,-74.169190,FAHY AVE,0,1,0
40.708920,-73.997060,FDR DRIVE,0,1,0
40.871670,-73.897800,W 197 ST,0,1,0
40.663490,-73.879200,LINDEN BLVD,0,1,0
40.715405,-73.998750,Unknown,0,1,0
40.670430,-73.928180,ST JOHNS PL,0,2,0
40.874138,-73.877520,E 205 ST,0,1,0
40.767570,-73.790460,Unknown,0,1,0
40.691135,-73.821830,101 AVE,0,1,0
40.669388,-73.903885,POWELL ST,0,1,0
40.650380,-74.007190,Unknown,0,1,0
40.827633,-73.935760,MACOMBS PL,0,1,0
40.647034,-73.945280,E 34 ST,0,1,0
40.675730,-74.014800,VAN BRUNT ST,0,1,0
40.716812,-73.997765,CANAL ST,0,1,0
40.590137,-74.164825,STEINWAY AVE,0,1,0
40.702370,-73.815740,Unknown,0,1,0
40.814636,-73.913540,Unknown,0,1,0
40.704746,-73.953140,Unknown,0,1,0
40.749336,-73.850150,GRAND CENTRAL PKWY,0,1,0
40.690174,-73.955260,BEDFORD AVE,0,1,0
40.686905,-73.859085,82 ST,0,1,0
40.703690,-73.984630,PLYMOUTH ST,0,1,0
40.835968,-73.869995,CROSS BRONX EXPY,0,3,0
40.669370,-73.895226,PENNSYLVANIA AVE,0,1,0
40.693660,-73.852165,JAMAICA AVE,0,1,0
40.734010,-74.004560,BLEECKER ST,0,1,0
40.760998,-73.820420,Unknown,0,1,0
40.754110,-73.820090,Unknown,0,1,0
40.760190,-73.914696,31 AVE,0,1,0
40.851180,-73.895900,Unknown,0,1,0
40.746410,-73.950310,11 ST,0,1,0
40.680515,-73.871440,Unknown,0,1,0
40.685925,-73.846920,WOODHAVEN BLVD,0,1,0
40.752853,-73.893400,34 AVE,0,1,0
40.730286,-73.858510,98 ST,0,2,0
40.674507,-73.877365,Unknown,0,1,0
40.871460,-73.868260,BURKE AVE,0,2,0
40.700768,-73.990940,CADMAN PLZ W,0,1,0
40.693660,-73.852165,WOODHAVEN BLVD,0,1,0
40.539570,-74.183840,ALBEE AVE,0,1,0
40.658306,-73.956650,BEDFORD AVE,0,2,0
40.836624,-73.926110,NELSON AVE,0,1,0
40.869167,-73.828320,Unknown,0,1,0
40.547110,-74.198640,Unknown,0,1,0
40.638170,-74.084530,SCRIBNER AVE,0,1,0
40.894810,-73.861824,BRONX RIVER PKWY,0,1,0
40.717050,-73.759766,202 ST,0,1,0
40.602795,-73.993180,Unknown,0,1,0
40.761005,-73.778280,CLEARVIEW EXPRESSWAY,0,1,0
40.746494,-74.001330,W 23 ST,0,1,0
40.724407,-73.726930,Unknown,0,1,0
40.756350,-74.005400,W 33 ST,0,1,0
40.607370,-73.757770,Unknown,0,1,0
40.689240,-73.828514,101 AVE,0,1,0
40.778336,-73.803420,CLINTONVILLE ST,0,1,0
40.700750,-73.985990,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.780483,-73.958310,Unknown,0,1,0
40.886050,-73.840576,Unknown,0,1,0
40.858210,-73.892380,Unknown,0,1,0
40.636220,-73.907780,AVENUE J,0,1,0
40.677850,-73.802620,FOCH BOULEVARD,0,1,0
40.667652,-73.885300,JEROME ST,0,1,0
40.591587,-73.994730,25 AVE,0,1,0
40.687830,-73.930030,MALCOLM X BLVD,0,1,0
40.634840,-74.029360,71 ST,0,1,0
40.702450,-73.728470,Unknown,0,1,0
40.718864,-73.974830,FDR DRIVE,0,1,0
40.688362,-73.916145,BUSHWICK AVE,0,1,0
40.741642,-73.997440,W 19 ST,0,1,0
40.686306,-73.793910,SUTPHIN BLVD,0,2,0
40.754036,-73.861080,Unknown,0,1,0
40.669865,-73.910930,Unknown,0,1,0
40.712242,-73.962600,Unknown,0,1,0
40.671080,-73.851130,S CONDUIT AVE,0,1,0
40.669690,-73.986960,Unknown,0,1,0
40.693050,-73.990730,COURT ST,0,1,0
40.595802,-73.772810,BEACH CHANNEL DR,0,1,0
40.592840,-73.996956,Unknown,0,1,0
40.730200,-73.723480,CROSS ISLAND PARKWAY,0,1,0
40.782024,-73.971725,CENTRAL PARK W,0,1,0
40.758022,-73.844850,Unknown,0,1,0
40.677834,-74.006165,COLUMBIA ST,0,1,0
40.706700,-73.952910,BROADWAY,0,1,0
40.683754,-73.839780,103 AVE,0,1,0
40.665478,-73.754730,S CONDUIT AVE,0,1,0
40.763382,-73.830300,NORTHERN BLVD,0,2,0
40.612648,-73.986550,Unknown,0,1,0
40.704750,-73.914030,HARMAN ST,0,1,0
40.717182,-73.830680,GRAND CENTRAL PKWY,0,1,0
40.602303,-73.989810,23 AVE,0,1,0
40.816510,-73.889860,BARRETTO ST,0,1,0
40.677750,-73.949360,Unknown,0,1,0
40.628654,-73.932980,Unknown,0,1,0
40.850480,-73.915430,UNIVERSITY AVE,0,1,0
40.679073,-73.925260,FULTON ST,0,1,0
40.862610,-73.826790,HUTCHINSON RIVER PARKWAY,0,1,0
40.591778,-73.956790,Unknown,0,1,0
40.760240,-73.957890,Unknown,0,1,0
40.642174,-73.926155,Unknown,0,1,0
40.740920,-73.935410,Unknown,0,1,0
40.876896,-73.872920,Unknown,0,1,0
40.772102,-73.763954,CROSS ISLAND PARKWAY,0,1,0
40.840040,-73.827060,Unknown,0,1,0
40.832560,-73.885376,E 172 ST,0,1,0
40.734234,-73.722750,CROSS ISLAND PARKWAY,0,1,0
40.744007,-73.999410,W 21 ST,0,1,0
40.854310,-73.917510,Unknown,0,1,0
40.780290,-73.943860,FDR DRIVE,0,1,0
40.721664,-73.843730,108 ST,0,1,0
40.640945,-73.945760,Unknown,0,1,0
40.872314,-73.900410,Unknown,0,1,0
40.676964,-73.898940,GEORGIA AVE,0,1,0
40.642384,-73.925385,AVENUE D,0,2,0
40.772240,-73.891090,Unknown,0,1,0
40.852764,-73.898770,Unknown,0,1,0
40.587307,-73.960350,CONEY ISLAND AVE,0,1,0
40.760647,-73.766600,NORTHERN BLVD,0,1,0
40.759037,-73.887890,80 ST,0,1,0
40.814075,-73.795480,THROGS NECK BRIDGE,0,1,0
40.848137,-73.849980,Unknown,0,1,0
40.705547,-74.007950,PEARL ST,0,1,0
40.732925,-74.000070,WAVERLY PL,0,1,0
40.694496,-73.914810,WOODBINE ST,0,2,0
40.653572,-74.012270,2 AVE,0,1,0
40.681835,-73.975830,FLATBUSH AVE,0,1,0
40.740450,-73.844376,LONG ISLAND EXPRESSWAY,0,1,0
40.815533,-73.918600,E 148 ST,0,1,0
40.694420,-73.931340,MALCOLM X BLVD,0,1,0
40.704697,-73.796800,163 ST,0,1,0
40.739410,-73.787834,Unknown,0,1,0
40.625190,-74.002560,Unknown,0,1,0
40.759200,-73.984620,7 AVE,0,1,0
40.750977,-73.934740,NORTHERN BLVD,0,1,0
40.848824,-73.861700,BRONXDALE AVE,0,1,0
40.737953,-73.703926,Unknown,0,1,0
40.698246,-73.980545,NAVY ST,0,2,0
40.573250,-74.129875,RIEDEL AVE,0,1,0
40.840954,-73.939470,W 168 ST,0,1,0
40.579605,-73.953224,Unknown,0,1,0
40.771782,-73.782310,32 AVE,0,1,0
40.632070,-73.918600,RALPH AVE,0,2,0
40.783936,-73.944220,E 97 ST,0,1,0
40.803223,-73.944595,5 AVE,0,1,0
40.803333,-73.938730,Unknown,0,1,0
40.705555,-73.733660,Unknown,0,1,0
40.856247,-73.867450,Unknown,0,1,0
40.686360,-73.971275,Unknown,0,1,0
40.752960,-73.851200,SHEA RD,0,1,0
40.650856,-73.948590,CHURCH AVE,0,1,0
40.793488,-73.943275,E 109 ST,0,1,0
40.808605,-73.909770,CONCORD AVE,0,1,0
40.629734,-73.918720,Unknown,0,1,0
40.611034,-74.099500,ONEIDA AVE,0,1,0
40.824184,-73.937225,ADAM CLAYTON POWELL JR BLVD,0,1,0
40.786755,-73.823840,14 AVE,0,1,0
40.873013,-73.818730,HUTCHINSON RIVER PARKWAY,0,1,0
40.771640,-73.871445,GRAND CENTRAL PKWY,0,1,0
40.766150,-73.919780,33 ST,0,1,0
40.729800,-73.851006,Unknown,0,1,0
40.733387,-73.986885,Unknown,0,1,0
40.804344,-73.921570,BRUCKNER BLVD,0,2,0
40.811634,-73.946070,Unknown,0,1,0
40.684730,-74.001020,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.861916,-73.912960,W FORDHAM RD,0,1,0
40.838400,-73.915260,Unknown,0,1,0
40.719864,-73.743810,93 AVE,0,1,0
40.833010,-73.950270,HENRY HUDSON PARKWAY,0,1,0
40.635258,-73.927444,KINGS HWY,0,1,0
40.755337,-73.843250,SEAVER WAY,0,2,0
40.762130,-73.824936,38 AVE,0,1,0
40.746883,-73.763480,LONG ISLAND EXPRESSWAY,0,1,0
40.860336,-73.898290,GRAND CONC,0,2,0
40.718810,-73.914270,GRAND AVE,0,1,0
40.664753,-73.894040,PENNSYLVANIA AVE,0,1,0
40.658558,-73.849230,Unknown,0,1,0
40.712437,-73.906370,Unknown,0,1,0
40.679640,-73.731410,236 ST,0,1,0
40.878370,-73.858925,E 214 ST,0,1,0
40.761234,-73.963880,2 AVE,0,2,0
40.693703,-73.905045,COVERT ST,0,1,0
40.765125,-73.917910,Unknown,0,1,0
40.666603,-73.956540,BEDFORD AVE,0,1,0
40.762850,-73.967730,E 60 ST,0,1,0
40.669780,-73.808260,Unknown,0,1,0
40.745525,-73.767620,LONG ISLAND EXPRESSWAY,0,1,0
40.608963,-73.970345,Unknown,0,2,0
40.887447,-73.878000,JEROME AVE,0,1,0
40.676083,-73.906130,SACKMAN ST,0,1,0
40.753944,-73.972140,3 AVE,0,1,0
40.856895,-73.857155,PELHAM PKWY S,0,1,0
40.865364,-73.870420,ALLERTON AVE,0,1,0
40.641155,-73.947290,Unknown,0,1,0
40.666245,-73.729576,Unknown,0,1,0
40.732550,-73.867256,Unknown,0,1,0
40.594746,-73.958626,Unknown,0,1,0
40.790710,-73.946396,Unknown,0,1,0
40.726624,-73.940720,Unknown,0,1,0
40.647575,-74.087425,RICHMOND TER,0,1,0
40.838875,-73.902650,CLAREMONT PKWY,0,1,0
40.842346,-73.931190,HARLEM RIVER DRIVE,0,1,0
40.720280,-73.865470,FURMANVILLE AVE,0,1,0
40.711460,-73.796460,HIGHLAND AVE,0,1,0
40.745003,-73.859320,Unknown,0,1,0
40.575330,-74.083770,FATHER CAPODANNO BLVD,0,1,0
40.782330,-73.834915,Unknown,0,1,0
40.680298,-73.762810,MERRICK BLVD,0,1,0
40.821487,-73.948540,CONVENT AVE,0,1,0
40.655365,-73.961130,Unknown,0,1,0
40.880928,-73.839650,BOSTON RD,0,1,0
40.837868,-73.863556,WHITE PLAINS RD,0,2,0
40.729920,-73.833070,PARK DR E,0,1,0
40.741623,-73.993740,AVENUE OF THE AMERICAS,0,1,0
40.758800,-73.835350,39 AVE,0,1,0
40.690180,-73.934570,Unknown,0,1,0
40.625065,-74.135810,BARRETT AVE,0,1,0
40.677660,-73.968860,VANDERBILT AVE,0,1,0
40.682854,-73.799010,144 ST,0,1,0
40.666084,-73.828080,114 ST,0,1,0
40.695705,-73.946365,TOMPKINS AVE,0,1,0
40.699013,-73.795720,160 ST,0,1,0
40.681920,-73.866020,ELDERT LN,0,1,0
40.695790,-73.933120,BROADWAY,0,1,0
40.821316,-73.878760,Unknown,0,1,0
40.773018,-73.952190,1 AVE,0,1,0
40.807392,-73.918420,Unknown,0,1,0
40.827200,-73.936676,MACOMBS PL,0,1,0
40.758842,-73.962770,Unknown,0,1,0
40.638510,-74.021225,GOWANUS EXPY (BQE),0,1,0
40.844234,-73.899635,CROSS BRONX EXPY,0,1,0
40.761677,-73.970400,Unknown,0,1,0
40.683070,-73.968690,Unknown,0,1,0
40.757960,-73.785660,NORTHERN BLVD,0,1,0
40.621586,-74.172680,STATEN ISLAND EXPRESSWAY,0,1,0
40.543230,-74.194470,STAFFORD AVE,0,1,0
40.724890,-73.865700,63 DR,0,1,0
40.726604,-73.814240,73 AVE,0,1,0
40.626930,-74.077900,WRIGHT ST,0,1,0
40.850506,-73.932860,W 183 ST,0,1,0
40.683014,-73.835060,LIBERTY AVE,0,1,0
40.758990,-73.834530,COLLEGE POINT BLVD,0,1,0
40.867490,-73.870100,Unknown,0,1,0
40.845190,-73.900730,PARK AVE,0,1,0
40.727154,-73.753990,GRAND CENTRAL PKWY,0,1,0
40.703537,-73.939700,Unknown,0,1,0
40.832012,-73.856210,CROSS BRONX EXPY,0,1,0
40.743767,-73.837480,VAN WYCK EXPWY,0,1,0
40.740746,-73.907780,58 ST,0,1,0
40.769900,-73.916080,GRAND CENTRAL PKWY,0,3,0
40.681778,-73.984210,Unknown,0,1,0
40.649920,-74.012250,46 ST,0,1,0
40.805183,-73.923134,Unknown,0,1,0
40.817180,-73.857414,Unknown,0,1,0
40.742706,-73.984530,E 27 ST,0,1,0
40.880700,-73.919304,INDEPENDENCE AVE,0,1,0
40.631410,-74.090050,Unknown,0,1,0
40.645947,-73.995094,39 ST,0,1,0
40.681072,-73.949715,NOSTRAND AVE,0,1,0
40.707870,-73.957590,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.701190,-73.807884,91 AVE,0,1,0
