Link_ID,Street_Segment_Name,Borough,Sequence,Latitude,Longitude,Current_Speed_MPH,Travel_Time_Seconds,Data_As_Of,Segment_Status_Label,Speed_Category
4616346,Westside Hwy S GWB - 57th St,Manhattan,2,40.849200,-73.945241,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,3,40.848350,-73.945271,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,4,40.844430,-73.945051,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,5,40.843530,-73.945110,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,6,40.842610,-73.945271,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,7,40.841281,-73.945740,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,8,40.840180,-73.946311,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,9,40.839541,-73.946770,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,10,40.838560,-73.947611,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,11,40.837610,-73.948560,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4616346,Westside Hwy S GWB - 57th St,Manhattan,12,40.837320,-73.948830,42.87,460.0,2017-05-05T10:21:51.000,Normal,Free flow
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,1,40.797890,-73.919880,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,2,40.797710,-73.920040,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,3,40.797580,-73.920220,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,4,40.797470,-73.920590,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,5,40.797501,-73.921090,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,6,40.797660,-73.921650,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,7,40.798110,-73.922631,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,8,40.798340,-73.922991,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,9,40.798720,-73.923810,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,10,40.799091,-73.924681,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,11,40.799331,-73.925240,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,12,40.799980,-73.926881,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456479,BE S TBB EXIT RAMP - MANHATTAN LIFT SPAN,Queens,13,40.800960,-73.920000,19.88,152.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,1,40.772251,-73.919891,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,2,40.773910,-73.922200,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,3,40.774740,-73.923010,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,4,40.776470,-73.924310,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,5,40.778361,-73.925761,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,6,40.781020,-73.927760,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,7,40.783720,-73.929820,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,8,40.784221,-73.930020,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,9,40.784770,-73.930110,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,10,40.785490,-73.930051,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,11,40.786030,-73.929850,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456478,BE S TBB EXIT RAMP - QUEENS ANCHORAGE,Queens,12,40.786621,-73.929511,29.83,235.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,1,40.799320,-73.828090,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,2,40.800600,-73.828950,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,3,40.804700,-73.831460,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,4,40.811441,-73.835710,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,5,40.812020,-73.836031,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,6,40.812490,-73.836211,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,7,40.812851,-73.836261,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4456497,BWB N Queens Anchorage - Toll Plaza,Queens,8,40.814821,-73.836290,16.78,266.0,2017-05-05T10:25:54.000,Normal,Heavy congestion
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,1,40.799260,-73.828251,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,2,40.797510,-73.827091,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,3,40.795711,-73.825800,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,4,40.793291,-73.824190,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,5,40.792590,-73.823780,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,6,40.791681,-73.823501,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,7,40.790761,-73.823421,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,8,40.788611,-73.823620,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,9,40.787041,-73.824140,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,10,40.784390,-73.824700,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,11,40.782490,-73.825031,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616312,BWB S Queens Anchorage - WSE S Exit 14 (Linden Pl),Queens,12,40.781700,-73.825270,49.09,139.0,2017-05-05T10:21:49.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,1,40.666390,-73.762480,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,2,40.665790,-73.757060,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,3,40.665740,-73.756300,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,4,40.665710,-73.749400,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,5,40.665420,-73.742440,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,6,40.665520,-73.741730,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,7,40.665640,-73.741330,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,8,40.665920,-73.740680,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,9,40.666100,-73.740330,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,10,40.666620,-73.739640,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,11,40.667100,-73.739150,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,12,40.668210,-73.738200,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,13,40.672210,-73.735510,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616355,Belt Pkwy E 182nd St - Laurelton Pkwy N @ SSP,Queens,14,40.673700,-73.700000,47.22,195.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,1,40.666521,-73.762460,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,2,40.667380,-73.770210,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,3,40.667510,-73.772090,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,4,40.667520,-73.772861,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,5,40.667490,-73.775591,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,6,40.667220,-73.781080,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616356,Belt Pkwy W 182nd St - JFK Expressway,Queens,7,40.666730,-73.786471,49.09,76.0,2017-05-05T10:21:51.000,Normal,Free flow
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,1,40.666730,-73.786490,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,2,40.666420,-73.789580,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,3,40.666420,-73.789580,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,4,40.666420,-73.790421,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,5,40.666501,-73.791610,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,6,40.666771,-73.793241,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,7,40.666771,-73.793241,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,8,40.666740,-73.796111,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,9,40.666740,-73.796111,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,10,40.666720,-73.799361,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,11,40.666810,-73.799681,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616357,Belt Pkwy W JFK Expressway - VWE N Jamaica Ave,Queens,12,40.666971,-73.799890,16.78,686.0,2017-05-05T10:21:51.000,Normal,Heavy congestion
4616351,CIP N Hempstead Tpk - LIE,Queens,1,40.711670,-73.728390,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,2,40.713090,-73.728920,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,3,40.713620,-73.729020,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,4,40.714860,-73.729100,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,5,40.715770,-73.728910,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,6,40.716740,-73.728490,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,7,40.717350,-73.728030,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,8,40.719180,-73.726430,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,9,40.720080,-73.725860,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,10,40.720730,-73.725570,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,11,40.722460,-73.724990,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,12,40.723220,-73.724800,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4616351,CIP N Hempstead Tpk - LIE,Queens,13,40.731770,-73.722940,47.85,230.0,2017-05-05T10:21:51.000,Normal,Free flow
4362252,CIP N LIE ramp - TNB,Queens,1,40.788971,-73.790541,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,2,40.788940,-73.789571,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,3,40.789230,-73.787750,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,4,40.789580,-73.785520,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,5,40.789641,-73.784660,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,6,40.789520,-73.782100,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,7,40.789370,-73.781090,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,8,40.789110,-73.779830,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,9,40.788650,-73.778501,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,10,40.788220,-73.777550,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,11,40.787660,-73.776491,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4362252,CIP N LIE ramp - TNB,Queens,12,40.787150,-73.775790,11.18,1051.0,2016-08-05T14:17:16.000,Normal,Heavy congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,1,40.789441,-73.786291,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,2,40.789180,-73.787920,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,3,40.788760,-73.789521,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,4,40.788270,-73.790631,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,5,40.787291,-73.792630,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,6,40.786680,-73.794100,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,7,40.786400,-73.794901,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,8,40.786120,-73.796241,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,9,40.786020,-73.796930,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,10,40.785960,-73.798370,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,11,40.786150,-73.801820,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4616320,CIP N TNB - Whitestone Expwy S Exit 14 (Linden Pl),Queens,12,40.786331,-73.805250,9.94,1071.0,2017-05-05T10:21:49.000,Normal,Severe congestion
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,1,40.789536,-73.786310,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,2,40.789400,-73.787650,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,3,40.788976,-73.789550,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,4,40.788960,-73.790110,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,5,40.789124,-73.790860,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,6,40.789270,-73.791180,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,7,40.789536,-73.791570,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,8,40.789960,-73.791960,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,9,40.790714,-73.792460,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,10,40.790714,-73.792460,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,11,40.791100,-73.792670,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4456483,CIP N ramp to TNB - TNB Queens Anchorage,Queens,12,40.791976,-73.793000,29.2,25.0,2017-05-05T10:25:54.000,Normal,Moderate traffic
4362247,CIP NB GCP - TNB,Queens,1,40.788190,-73.790520,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,2,40.788791,-73.788950,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,3,40.789120,-73.787710,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,4,40.789410,-73.785730,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,5,40.789481,-73.784480,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,6,40.789410,-73.782550,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,7,40.789241,-73.781160,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,8,40.788960,-73.779920,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,9,40.788541,-73.778660,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,10,40.788090,-73.777661,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,11,40.787540,-73.776640,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4362247,CIP NB GCP - TNB,Queens,12,40.787041,-73.775920,11.81,1294.0,2016-08-05T13:16:46.000,Normal,Heavy congestion
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,1,40.714260,-73.729261,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,2,40.713660,-73.729200,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,3,40.712391,-73.728861,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,4,40.710380,-73.727950,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,5,40.709121,-73.727630,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,6,40.697980,-73.727090,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,7,40.690941,-73.726780,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,8,40.690090,-73.726780,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,9,40.689320,-73.726730,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,10,40.687321,-73.726410,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,11,40.685260,-73.726341,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616352,CIP S Hempstead Tpk - Laurelton Pkwy @ SSP,Queens,12,40.685260,-73.726340,47.85,159.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,1,40.748770,-73.738950,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,2,40.747990,-73.737840,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,3,40.747170,-73.736890,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,4,40.746250,-73.735970,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,5,40.745470,-73.735000,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,6,40.744660,-73.734000,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,7,40.744000,-73.733020,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,8,40.743720,-73.732510,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,9,40.741840,-73.728490,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,10,40.740600,-73.726420,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,11,40.739600,-73.725120,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,12,40.738890,-73.724471,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
4616350,CIP S LIE - Hempstead Tpk,Queens,13,40.738080,-73.723981,49.09,222.0,2017-05-05T10:21:51.000,Normal,Free flow
